gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,Churn,avg_charge_per_month,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,1,1,30,1,0,0,0,0,0,0,0,0,0,21.25,0,22.96451612903226,0,1,0,0,1
0,0,0,0,33,1,1,1,1,0,0,1,0,0,0,59.4,0,57.43529411764706,1,0,0,1,0
1,0,1,1,45,1,1,1,0,1,1,0,0,1,1,95.0,0,94.97500000000001,1,0,1,0,0
1,0,0,0,40,1,0,1,1,1,0,1,0,0,1,61.9,0,64.56341463414634,0,0,0,0,1
0,0,0,0,71,1,1,1,1,1,1,1,1,1,1,118.65,0,117.74444444444445,0,1,0,1,0
1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,54.35,1,27.175,0,0,0,1,0
0,0,1,1,72,0,0,1,1,1,1,1,1,1,0,64.45,0,62.02739726027397,0,1,0,0,0
0,0,1,1,22,1,0,1,0,0,0,0,0,1,1,80.15,0,77.85434782608696,0,0,0,1,0
1,0,1,1,46,1,0,0,0,0,0,0,0,0,1,20.2,0,17.99148936170213,1,0,0,0,0
0,0,1,1,55,1,0,0,0,0,0,0,0,0,0,21.0,0,21.6125,0,1,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20.45,0,10.225,0,0,0,0,1
0,0,0,0,12,1,1,1,0,0,0,1,1,1,1,75.85,0,65.72692307692309,1,0,0,0,1
1,0,0,0,31,1,1,1,0,1,0,0,0,0,1,80.45,0,75.909375,0,0,0,1,0
1,0,1,0,5,0,0,1,0,0,0,0,0,0,1,24.95,1,16.733333333333334,0,0,0,1,0
0,0,1,1,67,1,1,1,1,0,0,0,1,1,1,75.5,0,76.90367647058824,0,1,0,1,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,44.45,0,22.225,0,0,0,0,1
1,0,1,0,40,0,0,1,1,1,1,0,0,0,1,42.35,1,41.864634146341466,1,0,0,1,0
1,0,1,1,41,1,1,1,1,1,1,0,1,0,1,74.55,0,71.98928571428571,0,0,1,0,0
1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,75.3,1,37.65,0,0,0,1,0
1,0,0,0,51,1,1,1,1,1,0,0,1,0,1,94.8,1,93.03076923076924,1,0,0,1,0
1,0,1,1,42,0,0,1,1,0,1,1,1,0,0,48.15,0,47.26279069767442,0,1,1,0,0
1,0,1,1,23,1,0,0,0,0,0,0,0,0,0,19.65,0,18.204166666666666,1,0,0,0,1
0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,70.55,1,35.275,0,0,0,1,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20.15,0,10.075,0,0,0,0,1
0,0,0,0,56,1,1,1,1,1,0,0,1,1,1,106.6,0,103.40263157894736,0,0,1,0,0
1,0,0,1,15,1,1,1,0,1,0,0,1,0,1,91.0,0,89.378125,0,0,0,1,0
1,0,1,1,12,1,1,0,0,0,0,0,0,0,1,25.4,0,24.076923076923077,0,1,0,0,0
0,0,1,1,54,1,0,1,1,0,1,1,0,1,0,69.95,0,70.39727272727272,0,1,0,0,0
0,0,0,0,7,1,0,1,0,0,0,0,1,1,1,66.85,0,57.2625,0,0,0,1,0
0,0,1,1,33,1,1,1,0,0,0,0,0,1,0,86.15,1,80.75588235294117,0,0,1,0,0
1,0,1,1,16,1,0,0,0,0,0,0,0,0,0,20.15,0,20.079411764705885,0,0,0,1,0
0,0,0,1,21,1,0,1,1,0,1,0,0,1,0,64.85,0,60.76363636363636,1,0,0,0,1
1,1,1,0,30,1,1,1,0,0,1,0,1,1,0,74.85,0,70.37903225806451,0,1,0,1,0
1,0,0,0,3,1,0,1,0,0,0,1,0,0,1,50.5,0,36.9375,0,0,0,0,1
1,0,0,0,11,1,0,1,0,0,1,0,0,0,0,72.9,0,68.20416666666667,0,0,0,1,0
0,0,0,0,62,1,1,1,1,1,1,1,1,1,1,115.05,0,113.22936507936508,1,0,1,0,0
1,0,0,0,18,1,0,0,0,0,0,0,0,0,0,19.0,0,18.357894736842105,0,0,0,1,0
1,0,0,1,6,1,0,0,0,0,0,0,0,0,0,19.55,0,18.37142857142857,0,0,0,0,1
0,0,0,0,46,1,1,1,0,0,1,0,1,1,1,101.1,0,99.45531914893617,1,0,0,1,0
1,0,0,0,21,1,1,1,0,0,0,0,0,1,1,84.1,0,78.97500000000001,0,0,0,1,0
1,0,0,0,68,1,1,0,0,0,0,0,0,0,1,24.15,0,21.72246376811594,0,1,0,0,0
0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,50.1,0,25.05,0,0,0,1,0
0,0,1,0,25,1,0,1,0,0,1,0,0,0,1,74.6,0,69.14423076923077,0,0,0,1,0
0,0,0,1,24,1,0,0,0,0,0,0,0,0,0,19.75,0,19.924,0,1,0,0,1
0,0,1,0,30,1,1,1,0,0,0,0,0,1,1,85.0,1,84.65322580645162,0,0,0,1,0
0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,80.55,1,61.36666666666667,0,0,0,1,0
1,0,1,0,51,1,1,1,0,1,1,0,1,1,1,106.8,0,105.74615384615385,1,0,0,0,0
0,0,1,1,57,1,1,1,1,0,1,1,1,1,1,84.5,0,83.54137931034482,0,1,0,1,0
0,0,0,0,15,1,1,0,0,0,0,0,0,0,0,25.05,0,23.06875,0,1,0,0,0
0,0,1,1,72,1,0,1,1,1,1,1,1,1,1,83.7,0,83.51917808219177,0,1,0,0,0
0,0,0,0,2,1,0,1,0,0,1,0,0,0,1,75.8,1,53.583333333333336,0,0,0,1,0
1,0,1,0,28,1,1,1,0,1,1,0,1,0,0,96.6,0,92.56379310344828,0,0,1,0,0
1,1,1,0,29,1,1,1,0,0,1,0,1,1,1,98.5,1,100.13833333333334,0,0,0,1,0
1,0,1,1,70,1,0,1,1,1,1,1,1,0,1,101.1,0,98.51830985915493,0,1,1,0,0
0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,20.2,0,19.517857142857142,1,0,0,0,1
0,1,1,0,59,1,1,1,1,1,1,1,0,0,1,94.05,0,91.39833333333333,1,0,0,1,0
1,1,1,0,13,1,1,1,0,0,0,0,1,1,1,95.25,1,88.11785714285715,0,0,0,1,0
1,1,1,0,7,1,1,1,0,0,0,0,0,0,1,74.4,1,65.9875,0,0,0,0,1
0,0,1,0,62,1,0,1,1,0,1,1,1,1,0,81.0,0,79.14126984126983,0,1,0,0,1
0,0,0,0,21,1,0,1,1,0,1,1,0,0,1,60.25,0,57.19772727272727,1,0,0,1,0
0,0,0,0,2,1,0,1,0,0,1,0,0,1,0,60.85,0,37.13333333333333,0,0,0,1,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,43.95,0,21.975,0,0,1,0,0
1,0,0,0,4,1,0,1,0,0,1,0,0,1,0,86.05,0,61.620000000000005,0,0,0,1,0
0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,20.25,0,19.182499999999997,1,0,1,0,0
0,0,0,0,30,1,0,1,0,0,0,1,1,0,0,85.15,1,82.4483870967742,0,0,0,1,0
1,0,1,1,67,1,0,0,0,0,0,0,0,0,1,19.4,0,18.88529411764706,0,1,1,0,0
1,1,1,0,72,1,1,1,1,1,1,0,0,1,1,102.65,0,103.42876712328767,0,1,1,0,0
1,0,1,0,53,1,0,0,0,0,0,0,0,0,0,19.9,0,20.55648148148148,0,1,1,0,0
0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,19.55,0,16.599999999999998,1,0,0,1,0
1,1,1,0,71,1,0,1,0,1,1,1,0,1,1,95.5,0,93.1548611111111,0,1,1,0,0
0,0,1,1,50,1,1,1,0,1,1,1,1,1,1,84.15,0,81.6549019607843,1,0,1,0,0
1,0,1,1,56,1,1,1,0,0,1,1,1,1,1,103.2,0,103.04824561403508,0,1,0,1,0
1,0,0,0,2,1,0,1,0,0,0,1,0,0,1,50.2,0,36.416666666666664,0,0,1,0,0
0,1,0,0,2,1,1,1,0,0,1,0,0,1,1,88.55,1,59.75,0,0,0,1,0
1,0,1,1,24,1,1,1,1,0,0,0,0,0,0,54.75,1,53.526,0,0,0,1,0
1,0,1,1,46,1,0,0,0,0,0,0,0,0,0,19.95,0,18.348936170212767,0,1,1,0,0
1,0,1,0,71,1,1,1,1,1,1,1,1,1,1,116.25,0,118.95486111111111,0,1,0,1,0
0,0,0,0,29,0,0,1,0,0,0,1,0,0,1,31.2,0,30.873333333333335,0,0,0,1,0
1,0,1,1,69,1,1,0,0,0,0,0,0,0,0,24.45,0,24.545714285714286,0,1,0,0,0
1,0,1,0,71,1,1,1,0,1,1,1,1,1,0,84.2,0,82.73402777777778,0,1,1,0,0
0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,91.3,1,45.65,0,0,0,1,0
1,1,1,0,56,1,0,1,1,1,1,1,1,1,1,85.65,0,84.63947368421053,0,1,0,0,0
1,0,0,1,56,1,0,0,0,0,0,0,0,0,1,21.2,0,21.730701754385965,1,0,0,0,1
1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,79.5,1,39.75,0,0,0,1,0
0,0,1,0,28,1,1,0,0,0,0,0,0,0,0,25.55,0,23.179310344827588,1,0,0,0,1
0,0,1,1,19,1,0,0,0,0,0,0,0,0,0,20.2,0,19.11,0,0,0,0,1
1,0,1,0,66,1,1,1,0,0,0,1,0,1,0,63.85,0,63.650746268656725,0,0,0,1,0
0,0,1,1,17,1,1,1,0,0,1,1,0,0,1,61.95,0,59.483333333333334,1,0,0,0,1
1,0,1,1,52,1,1,0,0,0,0,0,0,0,0,25.75,0,25.393396226415092,0,1,0,0,1
0,0,0,0,19,1,0,1,0,1,0,0,1,0,0,58.2,0,52.2625,1,0,0,1,0
0,0,0,0,36,1,0,1,1,1,1,1,1,1,0,85.85,0,81.17702702702704,1,0,0,0,0
1,1,1,0,7,1,0,1,0,0,0,0,0,0,1,70.1,1,58.44375,0,0,0,0,1
1,0,1,1,72,1,1,1,1,1,1,1,0,1,1,104.9,0,103.25342465753425,1,0,1,0,0
1,0,1,1,67,1,1,1,1,1,1,0,1,1,1,111.3,1,110.03088235294118,1,0,0,1,0
1,1,0,0,34,1,0,1,0,1,1,0,1,1,1,99.85,0,95.51857142857143,1,0,0,1,0
1,1,1,0,57,1,1,1,0,1,1,0,0,1,1,95.25,1,93.5698275862069,0,0,0,0,0
0,0,1,0,7,1,0,1,0,0,1,0,1,0,1,86.25,1,73.3875,0,0,0,1,0
0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,100.8,1,50.4,0,0,0,1,0
1,0,1,0,8,1,0,0,0,0,0,0,0,0,1,19.55,0,17.905555555555555,0,0,0,0,0
0,0,0,0,69,1,1,1,0,0,1,1,1,1,0,104.0,0,100.40714285714286,0,1,0,1,0
0,0,1,0,50,1,1,1,1,0,1,0,1,1,1,104.4,0,102.60588235294117,1,0,0,0,1
1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,19.5,0,20.53181818181818,1,0,0,0,1
0,0,1,1,12,1,1,0,0,0,0,0,0,0,0,25.25,0,21.13076923076923,0,1,1,0,0
0,0,0,0,14,1,0,1,0,1,0,0,0,1,1,86.3,1,78.73,0,0,0,1,0
0,0,1,0,70,0,0,1,1,0,1,1,0,1,1,49.85,0,47.46760563380281,0,1,0,0,0
0,1,0,0,64,1,1,1,1,0,1,1,1,1,1,108.95,0,109.40461538461538,0,0,0,0,0
0,0,1,1,66,1,1,1,1,1,1,1,1,1,0,89.9,0,88.93805970149255,0,1,1,0,0
0,0,1,1,71,1,0,1,1,0,1,1,1,1,1,82.0,0,83.33125000000001,0,1,1,0,0
1,1,0,0,20,1,0,1,0,0,0,0,1,1,0,89.95,0,78.49761904761905,0,0,0,1,0
1,0,1,0,72,1,0,1,1,1,0,1,1,1,1,79.35,0,78.81164383561644,0,1,0,0,0
0,0,1,1,71,1,0,1,1,1,1,1,0,0,0,64.05,0,62.40138888888888,0,1,1,0,0
1,0,1,1,38,1,1,1,0,0,1,0,1,1,1,101.15,0,101.45384615384614,0,0,1,0,0
0,0,0,0,28,1,1,1,0,1,0,0,0,1,1,89.95,1,90.53620689655173,0,0,0,1,0
1,1,1,0,17,1,0,1,0,1,0,0,0,0,1,76.45,1,68.52222222222223,0,0,0,1,0
1,0,0,0,33,0,0,1,0,1,0,0,1,0,1,39.1,0,38.5,1,0,0,1,0
0,0,1,1,23,0,0,1,1,0,0,1,0,0,0,34.6,0,33.893750000000004,0,1,0,0,1
1,0,1,1,58,1,0,0,0,0,0,0,0,0,1,19.55,0,18.79322033898305,1,0,0,1,0
0,1,1,0,70,1,1,1,0,1,0,1,1,1,1,104.45,0,103.51197183098591,0,1,0,0,0
1,0,1,0,4,1,0,1,0,0,0,0,0,0,0,70.5,0,58.839999999999996,0,0,0,1,0
1,0,1,1,45,1,0,0,0,0,0,0,0,0,0,20.35,0,20.2,0,1,0,0,1
1,0,0,0,10,1,0,1,0,0,0,0,0,0,1,70.0,1,67.27272727272727,0,0,0,1,0
1,0,1,1,36,1,0,0,0,0,0,0,0,0,0,19.45,0,20.39189189189189,0,1,1,0,0
1,0,0,0,54,1,0,1,1,1,0,1,1,0,1,69.9,0,70.60545454545455,0,0,0,0,1
1,0,1,1,23,1,1,1,0,1,0,1,0,0,0,59.7,0,58.925000000000004,0,1,0,0,1
0,0,1,1,41,1,1,1,1,1,1,0,1,0,1,78.35,0,76.45714285714286,1,0,1,0,0
1,1,0,0,5,1,0,1,0,0,0,0,0,0,1,71.45,0,61.93333333333334,0,0,0,0,1
1,0,1,1,27,0,0,1,0,1,1,0,0,1,1,45.85,0,44.51428571428572,1,0,1,0,0
0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,95.85,0,47.925,0,0,0,1,0
0,0,1,1,67,0,0,1,1,0,0,1,0,0,0,35.7,0,37.436764705882354,0,1,1,0,0
0,1,1,1,72,1,1,1,1,1,1,1,1,1,1,89.55,0,88.34041095890412,0,1,1,0,0
0,0,1,1,56,1,1,0,0,0,0,0,0,0,1,24.95,0,25.770175438596493,0,1,1,0,0
1,0,1,1,44,1,1,0,0,0,0,0,0,0,0,24.85,0,22.524444444444445,1,0,0,1,0
0,1,1,0,66,1,1,1,0,1,0,0,1,1,1,100.8,0,99.86194029850746,0,0,0,1,0
0,0,0,0,34,1,1,1,1,1,0,1,0,0,1,64.4,1,59.67857142857143,1,0,0,0,1
0,0,1,0,69,1,1,1,0,0,1,1,1,1,0,105.35,0,103.43785714285714,0,1,0,0,0
0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,102.45,1,51.225,0,0,0,1,0
0,0,0,0,40,1,0,0,0,0,0,0,0,0,0,19.65,0,20.25,0,1,1,0,0
1,0,1,1,30,1,1,1,1,0,0,0,0,0,1,54.45,0,51.248387096774195,0,0,0,0,0
0,0,0,0,11,1,0,1,0,0,0,1,1,1,0,70.5,0,69.10833333333333,0,0,0,0,1
0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,20.1,0,18.903125,1,0,1,0,0
1,0,0,0,11,1,0,1,0,0,1,0,1,1,1,69.35,0,59.354166666666664,0,0,0,1,0
0,0,1,1,64,1,0,0,0,0,0,0,0,0,0,19.8,0,20.563846153846157,1,0,0,0,0
1,1,1,0,72,1,0,1,1,1,1,1,1,0,0,74.4,0,73.43493150684931,0,1,0,0,0
1,1,1,0,72,1,1,1,1,1,1,1,0,0,1,93.05,0,92.26095890410959,0,1,0,0,0
0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,51.2,0,25.6,0,0,0,0,1
0,0,0,1,15,1,0,1,1,1,1,1,0,0,0,65.6,0,63.125,1,0,1,0,0
0,0,0,0,60,1,1,1,0,0,1,1,1,1,0,80.55,0,79.45983606557377,1,0,1,0,0
1,0,0,0,56,1,0,1,1,0,1,0,0,0,0,52.7,0,52.97719298245614,1,0,0,0,1
0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,20.85,0,17.961111111111112,0,1,0,0,1
0,0,0,0,3,1,0,1,0,0,1,1,0,0,0,80.1,1,54.3875,0,0,1,0,0
0,0,1,0,49,1,1,1,0,0,0,0,0,0,1,52.15,0,51.675,0,0,1,0,0
0,0,0,0,2,1,0,1,0,0,0,0,1,0,1,80.2,1,48.68333333333334,0,0,0,1,0
0,0,0,0,6,1,0,1,1,1,1,1,0,1,1,98.15,1,81.06428571428572,0,0,0,0,0
1,0,0,0,70,1,1,1,1,1,1,1,1,1,1,114.95,0,108.60915492957747,0,1,0,0,0
1,0,0,0,12,1,1,1,0,1,1,1,1,1,1,112.95,1,106.51923076923077,0,0,0,0,1
1,1,1,0,52,1,0,1,1,0,1,1,1,1,1,104.45,0,103.41981132075472,1,0,0,0,0
0,0,1,0,72,1,1,1,1,1,1,1,1,1,1,113.65,0,111.2904109589041,0,1,1,0,0
0,0,0,0,40,1,0,0,0,0,0,0,0,0,1,20.6,0,20.178048780487803,0,1,0,0,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,70.9,1,35.45,0,0,0,0,1
0,1,0,0,3,1,0,1,0,0,1,0,1,0,1,86.85,1,55.2375,0,0,0,1,0
0,1,0,0,40,1,0,1,0,0,0,0,1,1,1,91.55,0,89.6,0,0,0,1,0
1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,49.85,0,24.925,0,0,0,1,0
1,0,1,0,30,1,0,0,0,0,0,0,0,0,0,19.8,0,18.601612903225806,1,0,1,0,0
1,0,1,1,23,1,0,1,1,0,0,1,1,1,1,99.85,1,97.1375,0,0,0,1,0
1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,74.5,1,37.25,0,0,0,1,0
0,1,1,0,44,1,1,1,0,0,1,1,1,1,0,104.15,0,99.90333333333332,0,0,0,1,0
1,0,0,0,65,1,1,1,0,1,1,1,1,1,1,109.15,1,105.16969696969697,0,0,0,1,0
0,1,0,0,7,1,0,1,1,0,0,0,0,0,1,48.2,0,42.54375,0,0,0,1,0
1,1,0,0,72,1,1,0,0,0,0,0,0,0,1,25.1,0,24.519178082191782,0,1,1,0,0
0,1,0,0,8,1,1,1,0,0,0,1,1,1,1,100.15,0,100.94999999999999,0,0,1,0,0
0,0,0,0,16,1,1,1,0,0,1,0,0,1,1,65.2,1,61.3735294117647,0,0,1,0,0
1,1,1,1,66,1,1,1,0,0,1,0,1,1,1,99.5,1,101.82313432835821,0,0,1,0,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,71.55,1,35.775,0,0,0,0,1
1,0,0,1,3,1,0,1,1,0,1,0,0,0,0,55.9,0,39.3875,0,0,0,0,1
1,0,1,0,53,1,1,1,1,0,1,0,0,1,0,93.9,1,93.13333333333333,0,0,0,1,0
1,1,1,0,8,1,0,1,0,0,1,1,0,1,1,64.4,0,64.63333333333334,0,0,1,0,0
1,1,1,0,69,1,1,1,0,1,1,1,1,1,1,108.4,1,104.54571428571428,0,1,0,0,0
0,0,0,0,5,1,0,1,0,1,0,0,1,0,1,85.3,0,70.075,0,0,0,0,1
0,0,1,1,72,1,1,1,1,0,1,1,1,1,0,107.45,0,103.7904109589041,0,1,0,0,1
0,0,1,0,13,0,0,1,0,0,1,0,1,1,1,48.75,1,45.24285714285714,0,0,0,0,0
0,0,0,0,4,1,1,1,0,0,0,0,1,0,1,85.65,1,64.33,0,0,0,1,0
0,0,1,1,54,1,1,1,1,1,1,1,1,1,0,91.3,0,90.27272727272727,0,1,1,0,0
1,0,1,0,72,1,1,1,0,1,1,1,1,1,0,85.95,0,84.27260273972603,0,1,0,0,0
1,0,0,0,12,1,1,1,0,1,1,0,1,1,1,106.7,1,96.45384615384616,0,0,0,1,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,25.15,1,12.575,0,0,0,1,0
1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,45.2,0,22.6,0,0,0,1,0
0,0,1,0,54,1,1,1,0,1,1,1,1,1,0,110.35,1,107.14818181818181,1,0,0,1,0
1,0,1,1,69,1,1,1,0,0,1,0,0,0,1,79.2,0,77.43785714285714,0,1,1,0,0
0,0,0,0,48,1,0,1,1,1,0,0,0,0,0,55.5,0,53.61938775510204,0,1,1,0,0
0,0,1,1,48,1,1,1,1,1,0,0,1,1,1,103.25,1,102.80714285714286,1,0,1,0,0
0,0,1,0,8,1,1,1,0,0,0,1,0,1,1,90.25,0,82.63888888888889,0,0,0,1,0
1,0,1,1,71,1,1,1,1,1,1,1,1,1,1,91.25,0,91.52222222222223,0,1,0,0,1
1,0,0,0,2,1,0,1,1,0,0,0,0,0,1,47.8,1,30.816666666666666,0,0,0,1,0
1,0,1,0,67,1,0,1,1,1,0,0,1,1,1,100.9,0,99.01691176470588,1,0,1,0,0
1,0,1,1,34,1,1,1,0,1,0,0,1,1,1,97.7,0,97.42857142857143,0,0,0,0,0
0,0,0,0,3,1,0,1,0,0,0,0,0,0,1,69.85,0,49.9625,0,0,0,1,0
0,0,1,1,9,1,0,1,0,1,0,1,1,0,1,65.6,0,59.33,1,0,0,0,1
1,0,1,1,71,1,0,1,1,1,1,0,1,1,1,104.65,0,101.22777777777777,1,0,0,0,0
1,0,0,0,57,1,1,1,0,0,0,1,1,0,1,90.45,0,90.16896551724139,0,1,1,0,0
1,0,0,0,72,0,0,1,1,1,1,1,1,1,1,63.7,0,61.16164383561644,0,1,0,0,0
0,1,1,1,48,1,0,1,1,0,1,1,1,1,1,104.5,0,103.4295918367347,0,0,0,1,0
1,0,0,0,18,1,0,0,0,0,0,0,0,0,0,20.1,0,21.150000000000002,1,0,0,0,1
1,0,1,1,43,1,1,1,0,0,1,1,1,1,1,104.3,0,101.1784090909091,1,0,1,0,0
0,0,1,1,72,1,1,1,1,1,1,1,1,1,1,93.25,0,91.62945205479451,0,1,0,0,0
1,0,1,1,35,1,1,1,0,0,0,1,1,1,1,73.45,0,73.91944444444444,1,0,0,0,0
1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,20.7,0,14.61,0,0,0,0,1
0,0,1,1,49,1,1,0,0,0,0,0,0,0,0,25.25,0,24.233,0,1,0,0,1
0,0,1,1,71,1,1,1,1,1,1,0,1,0,0,100.5,0,97.64791666666666,0,1,0,0,0
1,0,1,1,11,1,0,1,0,0,0,0,1,1,0,90.6,0,85.01666666666667,0,0,0,1,0
1,0,1,1,63,1,1,1,1,1,1,1,1,1,1,89.4,0,87.46328125,0,1,1,0,0
0,1,0,0,65,1,1,1,0,1,1,0,1,0,1,95.45,0,94.29242424242425,0,0,0,0,0
0,0,0,1,49,1,0,0,0,0,0,0,0,0,0,20.45,0,20.493000000000002,0,1,1,0,0
0,0,0,0,29,1,1,1,0,0,1,0,1,1,1,98.6,1,97.77333333333333,0,0,1,0,0
0,1,1,0,15,1,1,1,0,0,1,1,0,0,1,83.05,1,78.64375,0,0,0,1,0
0,0,1,1,4,1,0,0,0,0,0,0,0,0,1,19.95,0,16.580000000000002,0,0,0,1,0
0,0,1,0,72,1,1,1,0,1,1,1,1,1,0,109.15,0,106.7068493150685,1,0,1,0,0
0,1,1,0,26,1,0,1,0,0,1,0,1,0,1,85.7,0,76.55555555555556,0,0,1,0,0
0,1,1,0,35,1,1,1,0,0,1,0,1,1,0,102.05,0,95.90416666666667,0,0,0,0,0
0,0,0,0,57,1,1,1,0,1,0,1,0,1,0,94.7,0,94.29224137931034,1,0,0,1,0
1,0,1,1,28,1,1,1,0,1,0,0,0,1,0,64.4,0,62.143103448275866,0,0,0,1,0
0,0,1,0,25,1,1,0,0,0,0,0,0,0,1,26.8,0,28.213461538461537,1,0,0,0,1
0,0,1,0,47,1,0,1,1,0,1,0,1,0,1,66.05,0,62.946875,1,0,1,0,0
0,0,1,1,57,1,1,1,1,1,0,1,0,0,0,65.2,0,63.58362068965517,0,0,0,0,0
1,1,1,0,16,1,1,1,0,0,0,0,1,0,1,85.05,0,81.83235294117648,0,0,1,0,0
1,0,0,0,5,1,0,1,1,0,1,0,0,0,1,55.8,0,45.725,0,0,0,0,1
1,0,1,0,17,1,0,1,0,0,0,0,0,0,1,70.4,1,67.44722222222222,0,0,0,0,0
0,1,0,0,56,1,1,1,0,1,1,0,1,1,1,104.75,1,96.67807017543859,1,0,0,0,0
1,0,1,1,72,1,0,0,0,0,0,0,0,0,0,19.95,0,18.121232876712327,0,1,0,0,0
0,1,0,0,21,1,1,1,0,0,0,0,1,1,1,94.25,1,89.7159090909091,0,0,0,1,0
0,0,1,1,48,0,0,1,1,0,1,0,0,1,0,45.0,0,44.82244897959184,1,0,1,0,0
0,0,1,0,68,1,1,1,1,1,1,1,1,1,0,114.9,0,113.67463768115942,0,1,0,0,0
0,0,0,0,30,1,1,1,1,0,0,1,1,1,0,106.4,0,103.60967741935484,0,0,0,0,0
0,0,1,0,3,1,0,1,0,0,0,0,0,0,1,46.1,0,32.5375,0,0,0,0,1
0,1,0,0,14,0,0,1,1,0,1,1,0,0,0,39.7,0,46.156666666666666,0,1,0,0,1
0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,20.05,0,17.1,0,0,0,0,0
0,0,1,1,71,1,1,1,0,1,1,0,0,1,1,95.75,0,95.13055555555555,0,1,1,0,0
1,0,1,1,8,1,1,0,0,0,0,0,0,0,0,24.4,0,22.66111111111111,1,0,0,0,1
1,0,1,1,61,0,0,1,1,0,1,0,0,0,0,33.6,0,34.148387096774194,0,0,0,0,0
1,0,1,1,72,1,1,1,0,1,1,1,0,0,0,90.45,0,89.94315068493151,0,1,0,0,0
0,0,0,0,5,1,1,1,0,0,0,0,1,0,1,84.0,0,70.79166666666667,0,0,0,1,0
0,0,0,0,49,1,0,1,1,1,1,1,0,0,0,67.4,0,66.137,0,1,0,0,0
1,0,0,0,8,1,0,0,0,0,0,0,0,0,1,19.7,0,18.766666666666666,0,0,0,0,0
1,0,0,0,3,1,0,1,0,0,0,0,0,1,1,80.35,0,63.45,0,0,0,1,0
1,0,1,1,9,1,0,0,0,0,0,0,0,0,0,19.6,0,19.740000000000002,0,1,0,0,1
1,0,1,1,67,1,0,1,1,1,0,0,0,0,1,54.2,0,56.44411764705882,0,1,0,0,0
1,0,0,0,46,1,0,1,0,0,0,0,0,0,1,45.2,0,43.93936170212766,0,0,1,0,0
0,0,1,0,67,1,1,1,1,1,1,0,0,1,0,75.1,0,74.47720588235293,1,0,0,0,1
0,0,1,0,55,1,0,0,0,0,0,0,0,0,0,19.7,0,20.358035714285712,1,0,0,1,0
1,0,1,0,33,1,1,1,1,1,1,0,1,0,1,72.75,0,71.98382352941177,0,0,0,0,0
1,0,1,1,62,1,0,0,0,0,0,0,0,0,0,20.05,0,20.061904761904763,0,1,1,0,0
0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,45.95,1,22.975,0,0,0,0,1
1,0,1,1,49,0,0,1,1,0,0,0,0,1,1,39.2,0,36.763000000000005,0,0,0,1,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,44.75,0,22.375,0,0,0,1,0
1,0,1,0,14,1,1,1,0,1,1,0,0,0,1,82.65,0,79.0,0,0,0,1,0
1,1,0,0,18,1,1,1,0,0,1,1,1,0,0,93.9,0,91.78421052631579,0,0,0,0,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,70.15,1,35.075,0,0,0,1,0
0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,85.55,1,42.775,0,0,1,0,0
0,0,1,0,72,1,1,1,1,1,1,1,1,1,1,117.15,0,116.84246575342466,0,1,1,0,0
1,0,0,0,64,1,1,1,1,0,1,1,0,1,0,99.25,0,100.76076923076923,0,1,1,0,0
1,0,1,0,69,1,1,1,1,1,1,1,1,1,1,112.55,0,111.52142857142857,0,1,0,0,0
